0. predicted: SERVE10, actual: SERVE10
3912. predicted: SERVE12, actual: SERVE2
3913. predicted: SERVE12, actual: SERVE2
3914. predicted: SERVE12, actual: SERVE2
3915. predicted: SERVE12, actual: SERVE2
3916. predicted: SERVE12, actual: SERVE2
3917. predicted: SERVE12, actual: SERVE2
3918. predicted: SERVE12, actual: SERVE2
3919. predicted: SERVE10, actual: SERVE2
3920. predicted: SERVE12, actual: SERVE2
3921. predicted: SERVE12, actual: SERVE2
3922. predicted: SERVE12, actual: SERVE2
3923. predicted: SERVE12, actual: SERVE2
3924. predicted: SERVE12, actual: SERVE2
3925. predicted: SERVE12, actual: SERVE2
3926. predicted: SERVE12, actual: SERVE2
3927. predicted: SERVE12, actual: SERVE2
3928. predicted: SERVE12, actual: SERVE2
3929. predicted: SERVE10, actual: SERVE2
3930. predicted: SERVE12, actual: SERVE2
3931. predicted: SERVE12, actual: SERVE2
3932. predicted: SERVE12, actual: SERVE2
3933. predicted: SERVE12, actual: SERVE2
3934. predicted: SERVE12, actual: SERVE2
3935. predicted: SERVE12, actual: SERVE2
3936. predicted: SERVE12, actual: SERVE2
3937. predicted: SERVE12, actual: SERVE2
3938. predicted: SERVE12, actual: SERVE2
3939. predicted: SERVE12, actual: SERVE6
3940. predicted: SERVE10, actual: SERVE6
3941. predicted: SERVE12, actual: SERVE6
3942. predicted: SERVE12, actual: SERVE6
3943. predicted: SERVE12, actual: SERVE6
3944. predicted: SERVE10, actual: SERVE6
3945. predicted: SERVE10, actual: SERVE6
3946. predicted: SERVE12, actual: SERVE6
3947. predicted: SERVE12, actual: SERVE6
3948. predicted: SERVE12, actual: SERVE6
3949. predicted: SERVE12, actual: SERVE6
3950. predicted: SERVE10, actual: SERVE6
3951. predicted: SERVE12, actual: SERVE6
3952. predicted: SERVE12, actual: SERVE6
3953. predicted: SERVE12, actual: SERVE6
3954. predicted: SERVE12, actual: SERVE6
3955. predicted: SERVE12, actual: SERVE6
3956. predicted: SERVE12, actual: SERVE6
3957. predicted: SERVE10, actual: SERVE6
3958. predicted: SERVE12, actual: SERVE6
3959. predicted: SERVE12, actual: SERVE6
3960. predicted: SERVE12, actual: SERVE6
3961. predicted: SERVE12, actual: SERVE6
3962. predicted: SERVE12, actual: SERVE6
3963. predicted: SERVE12, actual: SERVE6
3964. predicted: SERVE12, actual: SERVE6
3965. predicted: SERVE12, actual: SERVE6
3966. predicted: SERVE12, actual: SERVE6
3967. predicted: SERVE12, actual: SERVE6
3968. predicted: SERVE12, actual: SERVE6
3969. predicted: SERVE12, actual: SERVE6
3970. predicted: SERVE10, actual: SERVE6
3971. predicted: SERVE12, actual: SERVE6
3972. predicted: SERVE12, actual: SERVE6
3973. predicted: SERVE12, actual: SERVE6
3974. predicted: SERVE12, actual: SERVE6
3975. predicted: SERVE12, actual: SERVE6
3976. predicted: SERVE12, actual: SERVE6
3977. predicted: SERVE12, actual: SERVE6
3978. predicted: SERVE12, actual: SERVE6
3979. predicted: SERVE12, actual: SERVE6
3980. predicted: SERVE10, actual: SERVE6
3981. predicted: SERVE12, actual: SERVE6
3982. predicted: SERVE12, actual: SERVE6
3983. predicted: SERVE12, actual: SERVE6
3984. predicted: SERVE10, actual: SERVE6
3985. predicted: SERVE12, actual: SERVE6
3986. predicted: SERVE12, actual: SERVE6
3987. predicted: SERVE12, actual: SERVE6
3988. predicted: SERVE12, actual: SERVE6
3989. predicted: SERVE12, actual: SERVE6
3990. predicted: SERVE12, actual: SERVE6
3991. predicted: SERVE12, actual: SERVE6
3992. predicted: SERVE12, actual: SERVE6
3993. predicted: SERVE10, actual: SERVE6
3994. predicted: SERVE10, actual: SERVE6
3995. predicted: SERVE12, actual: SERVE6
3996. predicted: SERVE12, actual: SERVE6
3997. predicted: SERVE12, actual: SERVE6
3998. predicted: SERVE12, actual: SERVE6
3999. predicted: SERVE12, actual: SERVE6
4000. predicted: SERVE12, actual: SERVE6
0.493376655836041
4001. predicted: SERVE12, actual: SERVE6
4002. predicted: SERVE12, actual: SERVE6
4003. predicted: SERVE12, actual: SERVE6
4004. predicted: SERVE12, actual: SERVE6
4005. predicted: SERVE12, actual: SERVE6
4006. predicted: SERVE12, actual: SERVE6
4007. predicted: SERVE10, actual: SERVE6
4008. predicted: SERVE12, actual: SERVE6
4009. predicted: SERVE12, actual: SERVE6
4010. predicted: SERVE12, actual: SERVE6
4011. predicted: SERVE12, actual: SERVE6
4012. predicted: SERVE10, actual: SERVE6
4013. predicted: SERVE12, actual: SERVE6
4014. predicted: SERVE12, actual: SERVE6
4015. predicted: SERVE12, actual: SERVE6
4016. predicted: SERVE12, actual: SERVE6
4017. predicted: SERVE12, actual: SERVE6
4018. predicted: SERVE12, actual: SERVE6
4019. predicted: SERVE10, actual: SERVE6
4020. predicted: SERVE12, actual: SERVE6
4021. predicted: SERVE12, actual: SERVE6
4022. predicted: SERVE12, actual: SERVE6
4023. predicted: SERVE12, actual: SERVE6
4024. predicted: SERVE12, actual: SERVE6
4025. predicted: SERVE12, actual: SERVE6
4026. predicted: SERVE12, actual: SERVE6
4027. predicted: SERVE12, actual: SERVE6
4028. predicted: SERVE12, actual: SERVE6
4029. predicted: SERVE12, actual: SERVE6
4030. predicted: SERVE12, actual: SERVE6
4031. predicted: SERVE10, actual: SERVE6
4032. predicted: SERVE12, actual: SERVE6
4033. predicted: SERVE12, actual: SERVE6
4034. predicted: SERVE12, actual: SERVE6
4035. predicted: SERVE12, actual: SERVE6
4036. predicted: SERVE12, actual: SERVE6
4037. predicted: SERVE12, actual: SERVE6
4038. predicted: SERVE12, actual: SERVE6
4039. predicted: SERVE12, actual: SERVE6
4040. predicted: SERVE12, actual: SERVE6
4041. predicted: SERVE12, actual: SERVE6
4042. predicted: SERVE12, actual: SERVE6
4043. predicted: SERVE12, actual: SERVE6
4044. predicted: SERVE12, actual: SERVE6
4045. predicted: SERVE12, actual: SERVE6
4046. predicted: SERVE12, actual: SERVE6
4047. predicted: SERVE12, actual: SERVE6
4048. predicted: SERVE12, actual: SERVE6
4049. predicted: SERVE12, actual: SERVE6
4050. predicted: SERVE12, actual: SERVE6
4051. predicted: SERVE12, actual: SERVE6
4052. predicted: SERVE12, actual: SERVE6
4053. predicted: SERVE12, actual: SERVE6
4054. predicted: SERVE12, actual: SERVE6
4055. predicted: SERVE12, actual: SERVE6
4056. predicted: SERVE12, actual: SERVE6
4057. predicted: SERVE12, actual: SERVE6
4058. predicted: SERVE12, actual: SERVE6
4059. predicted: SERVE12, actual: SERVE6
4060. predicted: SERVE12, actual: SERVE6
4061. predicted: SERVE12, actual: SERVE6
4062. predicted: SERVE12, actual: SERVE6
4063. predicted: SERVE12, actual: SERVE6
4064. predicted: SERVE10, actual: SERVE6
4065. predicted: SERVE12, actual: SERVE6
4066. predicted: SERVE12, actual: SERVE6
4067. predicted: SERVE12, actual: SERVE6
4068. predicted: SERVE12, actual: SERVE6
4069. predicted: SERVE12, actual: SERVE6
4070. predicted: SERVE12, actual: SERVE6
4071. predicted: SERVE12, actual: SERVE6
4072. predicted: SERVE12, actual: SERVE6
4073. predicted: SERVE12, actual: SERVE6
4074. predicted: SERVE12, actual: SERVE6
4075. predicted: SERVE12, actual: SERVE6
4076. predicted: SERVE12, actual: SERVE6
4077. predicted: SERVE12, actual: SERVE6
4078. predicted: SERVE10, actual: SERVE6
4079. predicted: SERVE12, actual: SERVE6
4080. predicted: SERVE12, actual: SERVE6
4081. predicted: SERVE12, actual: SERVE6
4082. predicted: SERVE12, actual: SERVE6
4083. predicted: SERVE12, actual: SERVE6
4084. predicted: SERVE12, actual: SERVE6
4085. predicted: SERVE12, actual: SERVE6
4086. predicted: SERVE12, actual: SERVE6
4087. predicted: SERVE12, actual: SERVE6
4088. predicted: SERVE12, actual: SERVE6
4089. predicted: SERVE12, actual: SERVE6
4090. predicted: SERVE12, actual: SERVE6
4091. predicted: SERVE12, actual: SERVE6
4092. predicted: SERVE12, actual: SERVE6
4093. predicted: SERVE10, actual: SERVE6
4094. predicted: SERVE12, actual: SERVE6
4095. predicted: SERVE12, actual: SERVE6
4096. predicted: SERVE12, actual: SERVE6
4097. predicted: SERVE12, actual: SERVE6
4098. predicted: SERVE12, actual: SERVE6
4099. predicted: SERVE12, actual: SERVE6
4100. predicted: SERVE12, actual: SERVE6
0.4813460131675201
4101. predicted: SERVE12, actual: SERVE6
4102. predicted: SERVE10, actual: SERVE6
4103. predicted: SERVE12, actual: SERVE6
4104. predicted: SERVE12, actual: SERVE6
4105. predicted: SERVE12, actual: SERVE6
4106. predicted: SERVE12, actual: SERVE6
4107. predicted: SERVE12, actual: SERVE6
4108. predicted: SERVE12, actual: SERVE6
4109. predicted: SERVE12, actual: SERVE6
4110. predicted: SERVE12, actual: SERVE6
4111. predicted: SERVE12, actual: SERVE6
4112. predicted: SERVE12, actual: SERVE6
4113. predicted: SERVE12, actual: SERVE6
4114. predicted: SERVE12, actual: SERVE6
4115. predicted: SERVE12, actual: SERVE6
4116. predicted: SERVE12, actual: SERVE6
4117. predicted: SERVE12, actual: SERVE6
4118. predicted: SERVE12, actual: SERVE6
4119. predicted: SERVE12, actual: SERVE6
4120. predicted: SERVE12, actual: SERVE6
4121. predicted: SERVE12, actual: SERVE6
4122. predicted: SERVE12, actual: SERVE6
4123. predicted: SERVE12, actual: SERVE6
4124. predicted: SERVE12, actual: SERVE6
4125. predicted: SERVE12, actual: SERVE6
4126. predicted: SERVE12, actual: SERVE6
4127. predicted: SERVE12, actual: SERVE6
4128. predicted: SERVE12, actual: SERVE6
4129. predicted: SERVE12, actual: SERVE6
4130. predicted: SERVE12, actual: SERVE6
4131. predicted: SERVE12, actual: SERVE6
4132. predicted: SERVE12, actual: SERVE6
4133. predicted: SERVE12, actual: SERVE6
4134. predicted: SERVE12, actual: SERVE6
4135. predicted: SERVE12, actual: SERVE6
4136. predicted: SERVE12, actual: SERVE6
4137. predicted: SERVE12, actual: SERVE6
4138. predicted: SERVE10, actual: SERVE6
4139. predicted: SERVE12, actual: SERVE6
4140. predicted: SERVE10, actual: SERVE6
4141. predicted: SERVE12, actual: SERVE6
4142. predicted: SERVE12, actual: SERVE6
4143. predicted: SERVE12, actual: SERVE6
4144. predicted: SERVE12, actual: SERVE6
4145. predicted: SERVE12, actual: SERVE6
4146. predicted: SERVE12, actual: SERVE6
4147. predicted: SERVE12, actual: SERVE6
4148. predicted: SERVE12, actual: SERVE6
4149. predicted: SERVE12, actual: SERVE6
4150. predicted: SERVE12, actual: SERVE6
4151. predicted: SERVE12, actual: SERVE6
4152. predicted: SERVE10, actual: SERVE6
4153. predicted: SERVE12, actual: SERVE6
4154. predicted: SERVE12, actual: SERVE6
4155. predicted: SERVE12, actual: SERVE6
4156. predicted: SERVE12, actual: SERVE6
4157. predicted: SERVE12, actual: SERVE6
4158. predicted: SERVE12, actual: SERVE6
4159. predicted: SERVE12, actual: SERVE6
4160. predicted: SERVE12, actual: SERVE6
4161. predicted: SERVE12, actual: SERVE6
4162. predicted: SERVE12, actual: SERVE6
4163. predicted: SERVE12, actual: SERVE6
4164. predicted: SERVE12, actual: SERVE6
4165. predicted: SERVE12, actual: SERVE6
4166. predicted: SERVE12, actual: SERVE6
4167. predicted: SERVE12, actual: SERVE6
4168. predicted: SERVE12, actual: SERVE6
4169. predicted: SERVE12, actual: SERVE6
4170. predicted: SERVE12, actual: SERVE6
4171. predicted: SERVE12, actual: SERVE6
4172. predicted: SERVE12, actual: SERVE6
4173. predicted: SERVE12, actual: SERVE6
4174. predicted: SERVE12, actual: SERVE6
4175. predicted: SERVE12, actual: SERVE6
4176. predicted: SERVE12, actual: SERVE6
4177. predicted: SERVE10, actual: SERVE6
4178. predicted: SERVE12, actual: SERVE6
4179. predicted: SERVE10, actual: SERVE6
4180. predicted: SERVE12, actual: SERVE6
4181. predicted: SERVE12, actual: SERVE6
4182. predicted: SERVE12, actual: SERVE6
4183. predicted: SERVE12, actual: SERVE6
4184. predicted: SERVE12, actual: SERVE6
4185. predicted: SERVE12, actual: SERVE6
4186. predicted: SERVE12, actual: SERVE6
4187. predicted: SERVE12, actual: SERVE6
4188. predicted: SERVE12, actual: SERVE6
4189. predicted: SERVE12, actual: SERVE6
4190. predicted: SERVE12, actual: SERVE6
4191. predicted: SERVE12, actual: SERVE6
4192. predicted: SERVE12, actual: SERVE6
4193. predicted: SERVE12, actual: SERVE6
4194. predicted: SERVE12, actual: SERVE6
4195. predicted: SERVE10, actual: SERVE6
4196. predicted: SERVE12, actual: SERVE6
4197. predicted: SERVE12, actual: SERVE6
4198. predicted: SERVE12, actual: SERVE6
4199. predicted: SERVE12, actual: SERVE6
4200. predicted: SERVE12, actual: SERVE6
0.46988812187574386
4201. predicted: SERVE12, actual: SERVE6
4202. predicted: SERVE12, actual: SERVE6
4203. predicted: SERVE12, actual: SERVE6
4204. predicted: SERVE12, actual: SERVE6
4205. predicted: SERVE12, actual: SERVE6
4206. predicted: SERVE12, actual: SERVE6
4207. predicted: SERVE12, actual: SERVE6
4208. predicted: SERVE12, actual: SERVE6
4209. predicted: SERVE12, actual: SERVE6
4210. predicted: SERVE12, actual: SERVE6
4211. predicted: SERVE12, actual: SERVE6
4212. predicted: SERVE12, actual: SERVE6
4213. predicted: SERVE10, actual: SERVE6
4214. predicted: SERVE12, actual: SERVE6
4215. predicted: SERVE12, actual: SERVE6
4216. predicted: SERVE12, actual: SERVE6
4217. predicted: SERVE12, actual: SERVE6
4218. predicted: SERVE12, actual: SERVE6
4219. predicted: SERVE12, actual: SERVE6
4220. predicted: SERVE12, actual: SERVE6
4221. predicted: SERVE12, actual: SERVE6
4222. predicted: SERVE12, actual: SERVE6
4223. predicted: SERVE12, actual: SERVE6
4224. predicted: SERVE12, actual: SERVE6
4225. predicted: SERVE10, actual: SERVE6
4226. predicted: SERVE12, actual: SERVE6
4227. predicted: SERVE12, actual: SERVE6
4228. predicted: SERVE12, actual: SERVE6
4229. predicted: SERVE12, actual: SERVE6
4230. predicted: SERVE12, actual: SERVE6
4231. predicted: SERVE12, actual: SERVE6
4232. predicted: SERVE12, actual: SERVE6
4233. predicted: SERVE12, actual: SERVE6
4234. predicted: SERVE10, actual: SERVE6
4235. predicted: SERVE12, actual: SERVE6
4236. predicted: SERVE12, actual: SERVE6
4237. predicted: SERVE12, actual: SERVE6
4238. predicted: SERVE10, actual: SERVE6
4239. predicted: SERVE12, actual: SERVE6
4240. predicted: SERVE12, actual: SERVE6
4241. predicted: SERVE12, actual: SERVE6
4242. predicted: SERVE12, actual: SERVE6
4243. predicted: SERVE12, actual: SERVE6
4244. predicted: SERVE12, actual: SERVE6
4245. predicted: SERVE12, actual: SERVE6
4246. predicted: SERVE12, actual: SERVE6
4247. predicted: SERVE12, actual: SERVE6
4248. predicted: SERVE12, actual: SERVE6
4249. predicted: SERVE12, actual: SERVE6
4250. predicted: SERVE12, actual: SERVE6
4251. predicted: SERVE12, actual: SERVE6
4252. predicted: SERVE12, actual: SERVE6
4253. predicted: SERVE10, actual: SERVE6
4254. predicted: SERVE12, actual: SERVE6
4255. predicted: SERVE12, actual: SERVE6
4256. predicted: SERVE12, actual: SERVE6
4257. predicted: SERVE12, actual: SERVE6
4258. predicted: SERVE12, actual: SERVE6
4259. predicted: SERVE10, actual: SERVE6
4260. predicted: SERVE12, actual: SERVE6
4261. predicted: SERVE12, actual: SERVE6
4262. predicted: SERVE12, actual: SERVE6
4263. predicted: SERVE12, actual: SERVE6
4264. predicted: SERVE12, actual: SERVE6
4265. predicted: SERVE12, actual: SERVE6
4266. predicted: SERVE12, actual: SERVE6
4267. predicted: SERVE12, actual: SERVE6
4268. predicted: SERVE12, actual: SERVE6
4269. predicted: SERVE12, actual: SERVE6
4270. predicted: SERVE12, actual: SERVE6
4271. predicted: SERVE12, actual: SERVE6
4272. predicted: SERVE12, actual: SERVE6
4273. predicted: SERVE12, actual: SERVE6
4274. predicted: SERVE10, actual: SERVE6
4275. predicted: SERVE12, actual: SERVE6
4276. predicted: SERVE12, actual: SERVE6
4277. predicted: SERVE12, actual: SERVE6
4278. predicted: SERVE12, actual: SERVE6
4279. predicted: SERVE12, actual: SERVE6
4280. predicted: SERVE12, actual: SERVE6
4281. predicted: SERVE12, actual: SERVE6
4282. predicted: SERVE12, actual: SERVE6
4283. predicted: SERVE12, actual: SERVE6
4284. predicted: SERVE12, actual: SERVE6
4285. predicted: SERVE12, actual: SERVE6
4286. predicted: SERVE12, actual: SERVE6
4287. predicted: SERVE12, actual: SERVE6
4288. predicted: SERVE12, actual: SERVE6
4289. predicted: SERVE12, actual: SERVE6
4290. predicted: SERVE12, actual: SERVE6
4291. predicted: SERVE12, actual: SERVE6
4292. predicted: SERVE12, actual: SERVE6
4293. predicted: SERVE12, actual: SERVE6
4294. predicted: SERVE12, actual: SERVE6
4295. predicted: SERVE12, actual: SERVE6
4296. predicted: SERVE12, actual: SERVE6
4297. predicted: SERVE12, actual: SERVE6
4298. predicted: SERVE12, actual: SERVE6
4299. predicted: SERVE12, actual: SERVE6
4300. predicted: SERVE12, actual: SERVE6
0.4589630318530574
4301. predicted: SERVE12, actual: SERVE6
4302. predicted: SERVE12, actual: SERVE6
4303. predicted: SERVE10, actual: SERVE6
4304. predicted: SERVE12, actual: SERVE6
4305. predicted: SERVE12, actual: SERVE6
4306. predicted: SERVE12, actual: SERVE6
4307. predicted: SERVE12, actual: SERVE6
4308. predicted: SERVE12, actual: SERVE6
4309. predicted: SERVE10, actual: SERVE6
4310. predicted: SERVE12, actual: SERVE6
4311. predicted: SERVE12, actual: SERVE6
4312. predicted: SERVE12, actual: SERVE6
4313. predicted: SERVE12, actual: SERVE6
4314. predicted: SERVE10, actual: SERVE6
4315. predicted: SERVE12, actual: SERVE6
4316. predicted: SERVE12, actual: SERVE6
4317. predicted: SERVE12, actual: SERVE6
4318. predicted: SERVE12, actual: SERVE6
4319. predicted: SERVE12, actual: SERVE6
4320. predicted: SERVE12, actual: SERVE6
4321. predicted: SERVE12, actual: SERVE6
4322. predicted: SERVE12, actual: SERVE6
4323. predicted: SERVE12, actual: SERVE6
4324. predicted: SERVE12, actual: SERVE6
4325. predicted: SERVE12, actual: SERVE6
4326. predicted: SERVE10, actual: SERVE6
4327. predicted: SERVE12, actual: SERVE6
4328. predicted: SERVE12, actual: SERVE6
4329. predicted: SERVE12, actual: SERVE6
4330. predicted: SERVE12, actual: SERVE6
4331. predicted: SERVE12, actual: SERVE6
4332. predicted: SERVE12, actual: SERVE6
4333. predicted: SERVE12, actual: SERVE6
4334. predicted: SERVE12, actual: SERVE6
4335. predicted: SERVE12, actual: SERVE6
4336. predicted: SERVE12, actual: SERVE6
4337. predicted: SERVE12, actual: SERVE6
4338. predicted: SERVE12, actual: SERVE6
4339. predicted: SERVE12, actual: SERVE6
4340. predicted: SERVE12, actual: SERVE6
4341. predicted: SERVE12, actual: SERVE6
4342. predicted: SERVE10, actual: SERVE6
4343. predicted: SERVE12, actual: SERVE6
4344. predicted: SERVE12, actual: SERVE6
4345. predicted: SERVE12, actual: SERVE6
4346. predicted: SERVE10, actual: SERVE6
4347. predicted: SERVE12, actual: SERVE6
4348. predicted: SERVE12, actual: SERVE6
4349. predicted: SERVE12, actual: SERVE6
4350. predicted: SERVE12, actual: SERVE6
4351. predicted: SERVE12, actual: SERVE6
4352. predicted: SERVE12, actual: SERVE6
4353. predicted: SERVE10, actual: SERVE6
4354. predicted: SERVE12, actual: SERVE6
4355. predicted: SERVE12, actual: SERVE6
4356. predicted: SERVE12, actual: SERVE6
4357. predicted: SERVE12, actual: SERVE6
4358. predicted: SERVE12, actual: SERVE6
4359. predicted: SERVE12, actual: SERVE6
4360. predicted: SERVE12, actual: SERVE6
4361. predicted: SERVE12, actual: SERVE6
4362. predicted: SERVE12, actual: SERVE6
4363. predicted: SERVE12, actual: SERVE6
4364. predicted: SERVE12, actual: SERVE6
4365. predicted: SERVE12, actual: SERVE6
4366. predicted: SERVE12, actual: SERVE6
4367. predicted: SERVE12, actual: SERVE6
4368. predicted: SERVE12, actual: SERVE6
4369. predicted: SERVE12, actual: SERVE6
4370. predicted: SERVE12, actual: SERVE6
4371. predicted: SERVE12, actual: SERVE6
4372. predicted: SERVE12, actual: SERVE6
